Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
CAF-657,0.38414396117402727,0.1737373801611006,6.444160556310345,0.6742164081974249,0.23791666666666667,0.24645396336964445,29.0,delta_rise=0.0_fall=0.0,13,2.230769230769231,0.9730085108210398
CAF-657,,,,,,,,delta_rise=0.0_fall=0.25,12,2.4166666666666665,0.9537935951882998
CAF-657,,,,,,,,delta_rise=0.0_fall=0.5,11,2.6363636363636362,1.2264306875665492
CAF-657,,,,,,,,delta_rise=0.0_fall=0.75,9,3.2222222222222223,1.314684396244359
CAF-657,,,,,,,,delta_rise=0.0_fall=1.0,7,4.142857142857143,2.6954231805876008
CAF-657,,,,,,,,delta_rise=0.25_fall=0.0,15,1.9333333333333333,0.9977753031397177
CAF-657,,,,,,,,delta_rise=0.25_fall=0.25,14,2.0714285714285716,1.0326308782000686
CAF-657,,,,,,,,delta_rise=0.25_fall=0.5,14,2.0714285714285716,1.0326308782000686
CAF-657,,,,,,,,delta_rise=0.25_fall=0.75,12,2.4166666666666665,1.3202482931462383
CAF-657,,,,,,,,delta_rise=0.25_fall=1.0,10,2.9,2.5475478405713994
CAF-657,,,,,,,,delta_rise=0.5_fall=0.0,17,1.7058823529411764,1.0154515589195334
CAF-657,,,,,,,,delta_rise=0.5_fall=0.25,16,1.8125,1.0734727523323542
CAF-657,,,,,,,,delta_rise=0.5_fall=0.5,16,1.8125,1.0734727523323542
CAF-657,,,,,,,,delta_rise=0.5_fall=0.75,13,2.230769230769231,1.3674145257408599
CAF-657,,,,,,,,delta_rise=0.5_fall=1.0,12,2.4166666666666665,2.3964673074247345
CAF-657,,,,,,,,delta_rise=0.75_fall=0.0,18,1.6111111111111112,1.0076865081787252
CAF-657,,,,,,,,delta_rise=0.75_fall=0.25,17,1.7058823529411764,1.0718157151934469
CAF-657,,,,,,,,delta_rise=0.75_fall=0.5,17,1.7058823529411764,1.0718157151934469
CAF-657,,,,,,,,delta_rise=0.75_fall=0.75,17,1.7058823529411764,1.0718157151934469
CAF-657,,,,,,,,delta_rise=0.75_fall=1.0,12,2.4166666666666665,2.3964673074247345
CAF-657,,,,,,,,delta_rise=1.0_fall=0.0,22,1.3181818181818181,0.5548434370788047
CAF-657,,,,,,,,delta_rise=1.0_fall=0.25,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=1.0_fall=0.5,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=1.0_fall=0.75,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=1.0_fall=1.0,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,multimodal_alpha=0.0,2,9.666666666666666,7.039570693980959
CAF-657,,,,,,,,multimodal_alpha=0.1,7,3.625,2.057759704144291
CAF-657,,,,,,,,multimodal_alpha=0.2,7,3.625,2.057759704144291
CAF-657,,,,,,,,multimodal_alpha=0.30000000000000004,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,multimodal_alpha=0.4,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,multimodal_alpha=0.5,9,2.9,1.1357816691600546
CAF-657,,,,,,,,multimodal_alpha=0.6000000000000001,9,2.9,1.1357816691600546
CAF-657,,,,,,,,multimodal_alpha=0.7000000000000001,9,2.9,1.1357816691600546
CAF-657,,,,,,,,multimodal_alpha=0.8,9,2.9,1.1357816691600546
CAF-657,,,,,,,,multimodal_alpha=0.9,9,2.9,1.1357816691600546
CAF-657,,,,,,,,multimodal_alpha=1.0,9,2.9,1.1357816691600546
CAF-657,,,,,,,,norms_associative,16,1.8125,1.184205957593526
CAF-657,,,,,,,,norms_categorical,15,1.9333333333333333,1.2892719737209144
CAF-657,,,,,,,,simdrop,9,2.9,1.1357816691600546
CAJ-663,0.3585571849752392,0.12160925788122501,6.3768877516,0.5534749914937721,0.21406,0.0689835117175756,20.0,delta_rise=0.0_fall=0.0,11,1.6666666666666667,0.6236095644623235
CAJ-663,,,,,,,,delta_rise=0.0_fall=0.25,11,1.6666666666666667,0.6236095644623235
CAJ-663,,,,,,,,delta_rise=0.0_fall=0.5,10,1.8181818181818181,0.9359663764533636
CAJ-663,,,,,,,,delta_rise=0.0_fall=0.75,6,2.857142857142857,2.9965967090575756
CAJ-663,,,,,,,,delta_rise=0.0_fall=1.0,3,5.0,4.123105625617661
CAJ-663,,,,,,,,delta_rise=0.25_fall=0.0,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.25_fall=0.25,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.25_fall=0.5,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.25_fall=0.75,6,2.857142857142857,2.9965967090575756
CAJ-663,,,,,,,,delta_rise=0.25_fall=1.0,3,5.0,4.123105625617661
CAJ-663,,,,,,,,delta_rise=0.5_fall=0.0,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.5_fall=0.25,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.5_fall=0.5,12,1.5384615384615385,0.6343239424027171
CAJ-663,,,,,,,,delta_rise=0.5_fall=0.75,6,2.857142857142857,2.9965967090575756
CAJ-663,,,,,,,,delta_rise=0.5_fall=1.0,3,5.0,4.123105625617661
CAJ-663,,,,,,,,delta_rise=0.75_fall=0.0,14,1.3333333333333333,0.5962847939999438
CAJ-663,,,,,,,,delta_rise=0.75_fall=0.25,14,1.3333333333333333,0.5962847939999438
CAJ-663,,,,,,,,delta_rise=0.75_fall=0.5,14,1.3333333333333333,0.5962847939999438
CAJ-663,,,,,,,,delta_rise=0.75_fall=0.75,7,2.5,2.9154759474226504
CAJ-663,,,,,,,,delta_rise=0.75_fall=1.0,4,4.0,4.147288270665544
CAJ-663,,,,,,,,delta_rise=1.0_fall=0.0,14,1.3333333333333333,0.5962847939999438
CAJ-663,,,,,,,,delta_rise=1.0_fall=0.25,14,1.3333333333333333,0.5962847939999438
CAJ-663,,,,,,,,delta_rise=1.0_fall=0.5,14,1.3333333333333333,0.5962847939999438
CAJ-663,,,,,,,,delta_rise=1.0_fall=0.75,7,2.5,2.9154759474226504
CAJ-663,,,,,,,,delta_rise=1.0_fall=1.0,4,4.0,4.147288270665544
CAJ-663,,,,,,,,multimodal_alpha=0.0,2,6.666666666666667,2.494438257849294
CAJ-663,,,,,,,,multimodal_alpha=0.1,6,2.857142857142857,1.4568627181693672
CAJ-663,,,,,,,,multimodal_alpha=0.2,6,2.857142857142857,1.4568627181693672
CAJ-663,,,,,,,,multimodal_alpha=0.30000000000000004,6,2.857142857142857,1.4568627181693672
CAJ-663,,,,,,,,multimodal_alpha=0.4,5,3.3333333333333335,1.8856180831641267
CAJ-663,,,,,,,,multimodal_alpha=0.5,5,3.3333333333333335,1.8856180831641267
CAJ-663,,,,,,,,multimodal_alpha=0.6000000000000001,5,3.3333333333333335,1.8856180831641267
CAJ-663,,,,,,,,multimodal_alpha=0.7000000000000001,6,2.857142857142857,1.456862718169367
CAJ-663,,,,,,,,multimodal_alpha=0.8,6,2.857142857142857,1.456862718169367
CAJ-663,,,,,,,,multimodal_alpha=0.9,6,2.857142857142857,1.456862718169367
CAJ-663,,,,,,,,multimodal_alpha=1.0,5,3.3333333333333335,1.49071198499986
CAJ-663,,,,,,,,norms_associative,10,1.8181818181818181,0.9359663764533637
CAJ-663,,,,,,,,norms_categorical,11,1.6666666666666667,0.6236095644623235
CAJ-663,,,,,,,,simdrop,5,3.3333333333333335,1.49071198499986
CAM-666,0.37005837497924093,0.12709375313696622,6.48513155476,0.6996652114355795,0.24007142857142855,0.10038282911410885,25.0,delta_rise=0.0_fall=0.0,13,1.9230769230769231,0.8284868934053083
CAM-666,,,,,,,,delta_rise=0.0_fall=0.25,12,2.0833333333333335,1.0374916331657276
CAM-666,,,,,,,,delta_rise=0.0_fall=0.5,9,2.7777777777777777,2.096440251568134
CAM-666,,,,,,,,delta_rise=0.0_fall=0.75,8,3.125,2.1469455046647083
CAM-666,,,,,,,,delta_rise=0.0_fall=1.0,6,3.5714285714285716,2.7701027756664742
CAM-666,,,,,,,,delta_rise=0.25_fall=0.0,14,1.7857142857142858,0.8601138984851641
CAM-666,,,,,,,,delta_rise=0.25_fall=0.25,14,1.7857142857142858,0.8601138984851641
CAM-666,,,,,,,,delta_rise=0.25_fall=0.5,11,2.272727272727273,1.656442468935327
CAM-666,,,,,,,,delta_rise=0.25_fall=0.75,10,2.5,1.746424919657298
CAM-666,,,,,,,,delta_rise=0.25_fall=1.0,6,3.5714285714285716,2.7701027756664742
CAM-666,,,,,,,,delta_rise=0.5_fall=0.0,14,1.7857142857142858,0.8601138984851641
CAM-666,,,,,,,,delta_rise=0.5_fall=0.25,14,1.7857142857142858,0.8601138984851641
CAM-666,,,,,,,,delta_rise=0.5_fall=0.5,11,2.272727272727273,1.656442468935327
CAM-666,,,,,,,,delta_rise=0.5_fall=0.75,10,2.5,1.746424919657298
CAM-666,,,,,,,,delta_rise=0.5_fall=1.0,6,3.5714285714285716,2.7701027756664742
CAM-666,,,,,,,,delta_rise=0.75_fall=0.0,17,1.4705882352941178,0.8483650059915269
