Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
CAF-657,0.459348143354379,0.17622095367796678,6.444160556310345,0.6742164081974249,0.23791666666666667,0.24645396336964445,29.0,delta_rise=0.0_fall=0.0,13,2.230769230769231,1.0490908997681427
CAF-657,,,,,,,,delta_rise=0.0_fall=0.25,13,2.230769230769231,1.0490908997681427
CAF-657,,,,,,,,delta_rise=0.0_fall=0.5,13,2.230769230769231,1.0490908997681427
CAF-657,,,,,,,,delta_rise=0.0_fall=0.75,10,2.6363636363636362,1.2984415324623364
CAF-657,,,,,,,,delta_rise=0.0_fall=1.0,8,3.2222222222222223,2.657391276244755
CAF-657,,,,,,,,delta_rise=0.25_fall=0.0,14,2.0714285714285716,1.0996288798814753
CAF-657,,,,,,,,delta_rise=0.25_fall=0.25,14,2.0714285714285716,1.0996288798814753
CAF-657,,,,,,,,delta_rise=0.25_fall=0.5,14,2.0714285714285716,1.0996288798814753
CAF-657,,,,,,,,delta_rise=0.25_fall=0.75,10,2.6363636363636362,1.2984415324623364
CAF-657,,,,,,,,delta_rise=0.25_fall=1.0,8,3.2222222222222223,2.657391276244755
CAF-657,,,,,,,,delta_rise=0.5_fall=0.0,17,1.7058823529411764,1.0718157151934469
CAF-657,,,,,,,,delta_rise=0.5_fall=0.25,17,1.7058823529411764,1.0718157151934469
CAF-657,,,,,,,,delta_rise=0.5_fall=0.5,17,1.7058823529411764,1.0718157151934469
CAF-657,,,,,,,,delta_rise=0.5_fall=0.75,15,1.8125,1.1301963325015703
CAF-657,,,,,,,,delta_rise=0.5_fall=1.0,12,2.230769230769231,2.3584168795009064
CAF-657,,,,,,,,delta_rise=0.75_fall=0.0,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=0.75_fall=0.25,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=0.75_fall=0.5,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=0.75_fall=0.75,19,1.45,0.7399324293474372
CAF-657,,,,,,,,delta_rise=0.75_fall=1.0,17,1.6111111111111112,1.0613873985857112
CAF-657,,,,,,,,delta_rise=1.0_fall=0.0,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=1.0_fall=0.25,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=1.0_fall=0.5,21,1.380952380952381,0.6529194857524804
CAF-657,,,,,,,,delta_rise=1.0_fall=0.75,19,1.45,0.7399324293474372
CAF-657,,,,,,,,delta_rise=1.0_fall=1.0,17,1.6111111111111112,1.0613873985857112
CAF-657,,,,,,,,multimodal_alpha=0.0,2,9.666666666666666,7.039570693980959
CAF-657,,,,,,,,multimodal_alpha=0.1,7,3.625,2.057759704144291
CAF-657,,,,,,,,multimodal_alpha=0.2,7,3.625,2.057759704144291
CAF-657,,,,,,,,multimodal_alpha=0.30000000000000004,7,3.625,1.7275343701356567
CAF-657,,,,,,,,multimodal_alpha=0.4,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,multimodal_alpha=0.5,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,multimodal_alpha=0.6000000000000001,8,3.2222222222222223,1.1331154474650633
CAF-657,,,,,,,,multimodal_alpha=0.7000000000000001,8,3.2222222222222223,1.1331154474650633
