Subject,Fluency_Item,Semantic_Similarity,Frequency_Value,Phonological_Similarity
CAF-657,lizard,0.0001,5.895220270212784,0.0001
CAF-657,cat,0.3640193426690794,7.013143357640213,0.0001
CAF-657,hawk,0.2703227165938623,6.384581524618667,0.0001
CAF-657,dog,0.3119448051031576,7.256114027552211,0.3333
CAF-657,turtle,0.41231714389846963,6.229758099473612,0.0001
CAF-657,jellyfish,0.37682154316677585,5.224579674896909,0.0001
CAF-657,bear,0.2731206188835251,7.366226929434863,0.1429
CAF-657,ant,0.3041875749792291,6.426146105342156,0.0001
CAF-657,mosquito,0.43654175326057554,6.026549197894976,0.1429
CAF-657,frog,0.41416788106114766,6.319346573095247,0.0001
CAF-657,tadpole,0.701036436515033,5.208922146596247,0.0001
CAF-657,fish,0.4144418720374564,7.344814257867427,0.0001
CAF-657,shark,0.5343008491765553,6.054603863042017,0.0001
CAF-657,dolphin,0.40628715569665075,5.864843201178727,0.1667
CAF-657,gorilla,0.43311104930888367,5.657093158490022,0.1667
CAF-657,monkey,0.5429598646608286,6.401926545662661,0.0001
CAF-657,fly,0.336245617233885,7.029176525125925,0.0001
CAF-657,eagle,0.46244155950166954,6.640854253377902,0.0001
CAF-657,toad,0.24870462106495117,5.885895277316733,0.0001
CAF-657,rat,0.27106749145952214,6.766463412704134,0.0001
CAF-657,mouse,0.6046929898619724,6.776846045694076,0.0001
CAF-657,rodents,0.5963176496803905,5.818422535647626,0.1429
CAF-657,rodents,1.0,5.818422535647626,1.0
CAF-657,fox,0.2853651848084935,6.849727180808252,0.1429
CAF-657,american,0.34339811055772085,8.145126465703475,0.125
CAF-657,deer,0.22241201846211567,6.706983738252598,0.125
CAF-657,squirrel,0.4413405548542779,6.0808403351169735,0.0001
CAF-657,rabbit,0.44196782266513446,6.568628648650139,0.1667
CAF-657,bird,0.45651855043052203,7.119400245098412,0.2
CAJ-663,peacock,0.0001,6.002633379026276,0.0001
CAJ-663,african,0.3394303010630486,7.284544989024378,0.1429
CAJ-663,elephant,0.38512314849888774,6.363660294815736,0.2857
CAJ-663,zebra,0.39864547331786215,5.561689192213486,0.1429
CAJ-663,horse,0.4197108813142141,7.396710536889745,0.2
CAJ-663,cat,0.5410542263494331,7.013143357640213,0.0001
CAJ-663,dog,0.623758684356881,7.256114027552211,0.0001
CAJ-663,reptile,0.34785749698167423,5.656324398058997,0.0001
CAJ-663,turtle,0.5113320306815263,6.229758099473612,0.3333
CAJ-663,dolphin,0.3344589085112417,5.864843201178727,0.1667
CAJ-663,penguin,0.35465386025718626,6.250420490279947,0.2857
CAJ-663,buffalo,0.3655964653782311,6.710471006009965,0.0001
CAJ-663,kangaroo,0.24017050640256898,5.5662182271557255,0.0001
CAJ-663,goose,0.3021545922419997,6.301955792613979,0.1667
CAJ-663,duck,0.6371379219398948,6.439638803016596,0.0001
CAJ-663,swan,0.48561648258464807,6.231459650478437,0.0001
CAJ-663,monkey,0.3260930035853167,6.401926545662661,0.0001
CAJ-663,primate,0.6743004311042288,5.892763902410164,0.0001
CAJ-663,lion,0.34957401272678035,6.723957078807458,0.1667
CAJ-663,tiger,0.5287590576462566,6.389522059909658,0.25
CAM-666,cat,0.0001,7.013143357640213,0.0001
CAM-666,dog,0.623758684356881,7.256114027552211,0.0001
CAM-666,reptile,0.34785749698167423,5.656324398058997,0.0001
CAM-666,australian,0.3099695157803595,6.530851419343532,0.1111
CAM-666,goat,0.2168284379265898,6.365838461351049,0.1111
CAM-666,water,0.3113938417857066,8.128616303554661,0.25
